cluster,devicename,consumerno,2026-09-01,RECIEVED,EXPECTED,PERCENTAGE,INSTALLATION_DATE
cluster_1,ISKUT362250,74813194885,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362251,74813195911,1,1,1,100.0,2026-02-04 00:00:00
cluster_1,ISKUT362252,74813195920,1,1,1,100.0,2026-02-04 00:00:00
cluster_1,ISKUT362253,74813195938,1,1,1,100.0,2026-02-04 00:00:00
cluster_1,ISKUT362254,74813195300,1,1,1,100.0,2026-02-04 00:00:00
cluster_1,ISKUT362255,74813195822,1,1,1,100.0,2026-02-04 00:00:00
cluster_1,ISKUT362266,74813195210,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362267,74813195229,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362268,74813195237,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362269,74813195245,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362270,74813195253,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362271,74813196080,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362272,74813194800,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362273,74813194818,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362274,74813194826,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362275,74813194834,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362286,74813194605,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362287,74813196020,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362288,74813195679,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362289,74813195660,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362290,74813195741,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362291,77902156507,0,0,1,0.0,2026-01-30 00:00:00
cluster_1,ISKUT362292,77902156515,0,0,1,0.0,2026-01-30 00:00:00
cluster_1,ISKUT362293,77902156523,0,0,1,0.0,2026-01-30 00:00:00
cluster_1,ISKUT362294,77902156736,0,0,1,0.0,2026-01-30 00:00:00
cluster_1,ISKUT362295,77902156744,0,0,1,0.0,2026-01-30 00:00:00
cluster_1,ISKUT362296,74813195083,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362297,74813195091,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362298,74813195105,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362299,74813195113,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362300,74813195121,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362301,74813194931,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362302,74813195636,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362303,74813195644,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362304,74813194460,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362305,74813194478,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362306,74813194613,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362307,74813194621,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362308,74813194630,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362309,74813194656,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362310,74813194346,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362316,74901221590,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362317,74901221604,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362318,74901221620,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362319,74901221647,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362320,74901221663,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362321,74813194532,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362322,74813196039,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362323,74813194540,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362324,74813196071,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362326,74813195431,1,1,1,100.0,2026-02-04 00:00:00
cluster_1,ISKUT362327,74813195440,1,1,1,100.0,2026-02-04 00:00:00
cluster_1,ISKUT362328,74813195458,1,1,1,100.0,2026-02-04 00:00:00
cluster_1,ISKUT362329,74813195466,1,1,1,100.0,2026-02-04 00:00:00
cluster_1,ISKUT362330,74813195474,1,1,1,100.0,2026-02-04 00:00:00
cluster_1,ISKUT362331,74901221680,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362332,74901221698,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362333,74901221671,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362334,74901221655,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362335,74901221639,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362336,74901221612,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362337,74901222406,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362338,74901221701,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362339,74901221728,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362340,74901221744,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362341,74813195130,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362342,74813195148,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362343,74813196004,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362344,74813196012,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362345,74813195849,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362346,77902156752,0,0,1,0.0,2026-01-30 00:00:00
cluster_1,ISKUT362347,77902156760,0,0,1,0.0,2026-01-30 00:00:00
cluster_1,ISKUT362348,77902156779,0,0,1,0.0,2026-01-30 00:00:00
cluster_1,ISKUT362349,77902156787,0,0,1,0.0,2026-01-30 00:00:00
cluster_1,ISKUT362350,77902156370,0,0,1,0.0,2026-01-30 00:00:00
cluster_1,ISKUT362351,77902156388,0,0,1,0.0,2026-01-30 00:00:00
cluster_1,ISKUT362352,77902156396,0,0,1,0.0,2026-01-30 00:00:00
cluster_1,ISKUT362353,77902156400,0,0,1,0.0,2026-01-30 00:00:00
cluster_1,ISKUT362354,77902156418,0,0,1,0.0,2026-01-30 00:00:00
cluster_1,ISKUT362355,77902156140,0,0,1,0.0,2026-01-30 00:00:00
cluster_1,ISKUT362356,74813195342,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362357,74813195350,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362358,74813195369,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362359,74813195377,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362360,74813195385,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362362,74813194940,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362363,74813194958,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362364,74813194966,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362365,74813195075,0,0,1,0.0,2026-02-04 00:00:00
cluster_1,ISKUT362366,26905223344,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362367,26905223352,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362368,26905223360,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362369,26905223379,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362370,26905223387,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362371,26905223395,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362372,26905223409,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362373,26905223417,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362374,26905223425,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362375,26905223433,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362376,26905223441,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362377,26905223450,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362378,26905223468,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362379,26905223476,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362380,26905223484,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362381,26905223492,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362382,26905223506,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362383,26905223514,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362384,26905223522,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362385,26905223530,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362386,26905223549,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362387,26905223557,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362388,26905223565,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362389,26905223573,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362390,26905223581,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362391,26905223590,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362392,26905223603,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362393,26905223611,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362394,26905223620,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362395,26905223638,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362396,26905223646,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362397,26905223654,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362398,26905223662,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362399,26905223670,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362400,26905223689,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362401,26905223697,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362402,26905223700,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362403,26905223719,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362404,26905223727,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362405,26905223735,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362406,26905223743,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362407,26905223751,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362408,26905223760,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362409,26905223778,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362410,26905223786,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362411,26905223794,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362412,26905223808,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362413,26905223816,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362414,26905223824,0,0,1,0.0,2026-05-08 00:00:00
cluster_1,ISKUT362415,26905223832,0,0,1,0.0,2026-08-13 00:00:00
cluster_1,ISKUT362416,26406119550,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362417,26406119541,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362418,26406119533,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362419,26406119525,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362420,26406119517,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362421,26406119380,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362422,26406119495,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362423,26406119290,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362424,26406119592,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362425,26406119606,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362426,26406119614,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362427,26406119622,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362428,26406119363,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362429,26406119371,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362430,26406119398,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362431,26406119479,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362432,26406119487,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362433,26406119509,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362434,26406119460,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362435,26406119452,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362436,26406119401,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362437,26406119410,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362438,26406119428,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362439,26406119444,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362440,26406119436,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362441,26406119355,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362442,26406119347,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362443,26406119339,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362444,26406119576,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362445,26406119568,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362446,26406119304,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362447,26406119282,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362448,26406119274,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362449,26406119320,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362450,26406119312,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362451,26406119584,0,0,1,0.0,2026-05-18 00:00:00
cluster_1,ISKUT362452,76401190299,0,0,1,0.0,2026-05-19 00:00:00
cluster_1,ISKUT362453,76401190302,0,0,1,0.0,2026-05-19 00:00:00
cluster_1,ISKUT362454,76401190370,0,0,1,0.0,2026-05-19 00:00:00
cluster_1,ISKUT362455,75207371266,1,1,1,100.0,2026-05-18 00:00:00
cluster_1,ISKUT362456,77603214610,1,1,1,100.0,2026-05-21 00:00:00
cluster_1,ISKUT362461,77603217300,1,1,1,100.0,2026-05-21 00:00:00
cluster_1,ISKUT362463,77603215927,1,1,1,100.0,2026-05-21 00:00:00
cluster_1,ISKUT362464,77603215919,1,1,1,100.0,2026-05-21 00:00:00
cluster_1,ISKUT362468,75203272972,1,1,1,100.0,2026-07-02 00:00:00
cluster_1,ISKUT362469,75203272980,1,1,1,100.0,2026-07-02 00:00:00
cluster_1,ISKUT362470,75203272999,1,1,1,100.0,2026-07-02 00:00:00
cluster_1,ISKUT362471,75207371320,1,1,1,100.0,2026-07-03 00:00:00
cluster_1,ISKUT362472,75207371339,1,1,1,100.0,2026-07-03 00:00:00
cluster_1,ISKUT362473,75207371355,1,1,1,100.0,2026-07-03 00:00:00
cluster_1,ISKUT362474,75207371371,1,1,1,100.0,2026-07-03 00:00:00
cluster_1,ISKUT362475,75207371398,1,1,1,100.0,2026-07-03 00:00:00
cluster_1,ISKUT362476,75207371410,1,1,1,100.0,2026-07-03 00:00:00
cluster_1,ISKUT362477,75207371436,1,1,1,100.0,2026-07-03 00:00:00
cluster_1,ISKUT362478,75207371452,1,1,1,100.0,2026-07-03 00:00:00
cluster_1,ISKUT362479,75207371460,1,1,1,100.0,2026-07-03 00:00:00
cluster_1,ISKUT362480,75207371479,1,1,1,100.0,2026-07-03 00:00:00
cluster_1,ISKUT362481,75203273006,1,1,1,100.0,2026-07-02 00:00:00
cluster_1,ISKUT362482,75202316160,1,1,1,100.0,2026-05-30 00:00:00
cluster_1,ISKUT362483,75202316178,1,1,1,100.0,2026-05-30 00:00:00
cluster_1,ISKUT362484,75202316186,1,1,1,100.0,2026-05-30 00:00:00
cluster_1,ISKUT362485,75202316194,1,1,1,100.0,2026-05-30 00:00:00
cluster_1,ISKUT362486,75202316208,1,1,1,100.0,2026-05-30 00:00:00
cluster_1,ISKUT362489,77605226306,0,0,1,0.0,2026-06-02 00:00:00
cluster_1,ISKUT362490,77605226314,0,0,1,0.0,2026-06-02 00:00:00
cluster_1,ISKUT362491,77605226322,0,0,1,0.0,2026-06-02 00:00:00
cluster_1,ISKUT362492,77605226330,0,0,1,0.0,2026-06-02 00:00:00
cluster_1,ISKUT362493,77605226349,0,0,1,0.0,2026-06-02 00:00:00
cluster_1,ISKUT362494,77605226357,0,0,1,0.0,2026-06-02 00:00:00
cluster_1,ISKUT362495,77605226365,0,0,1,0.0,2026-06-02 00:00:00
cluster_1,ISKUT362496,77605226373,0,0,1,0.0,2026-06-02 00:00:00
cluster_1,ISKUT362497,77605226381,0,0,1,0.0,2026-06-02 00:00:00
cluster_1,ISKUT362498,77605226390,0,0,1,0.0,2026-06-02 00:00:00
cluster_1,ISKUT362499,77605226403,0,0,1,0.0,2026-06-02 00:00:00
cluster_1,ISKUT362500,77605226411,0,0,1,0.0,2026-06-02 00:00:00
cluster_1,ISKUT362501,77605226420,0,0,1,0.0,2026-06-02 00:00:00
cluster_1,ISKUT362502,77605226438,0,0,1,0.0,2026-06-02 00:00:00
cluster_1,ISKUT362503,77605226446,0,0,1,0.0,2026-06-02 00:00:00
cluster_1,ISKUT362504,77605226454,0,0,1,0.0,2026-06-02 00:00:00
cluster_1,ISKUT362505,77605226462,0,0,1,0.0,2026-06-02 00:00:00
cluster_1,ISKUT362506,74901221760,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362507,74901221787,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362508,74901221809,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362509,74901221825,0,0,1,0.0,2026-04-17 00:00:00
cluster_1,ISKUT362510,74901221833,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362511,74901221817,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362512,74901221795,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362513,74901221779,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362514,74901221752,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362515,74901221736,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362516,74901221710,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362517,74901221841,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362518,74901221850,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362519,74901221876,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362520,74901221868,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362521,74901222430,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362522,74901221892,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362523,74901221914,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362524,74901221930,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362525,74901221957,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362526,74901221973,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362527,74901221990,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362528,74901222007,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362529,74901221981,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362530,74901221965,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362531,74901221949,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362532,74901221922,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362533,74901221906,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362535,74901221205,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362536,74901221264,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362537,74901221248,0,0,1,0.0,2026-04-17 00:00:00
cluster_1,ISKUT362538,74901221302,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362539,74901221310,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362540,74901221256,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362541,74901221272,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362542,74901221213,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362543,74901221299,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362544,74901221353,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362545,74901221337,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362546,74901221396,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362547,74901221370,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362548,74901221361,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362549,74901221388,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362550,74901221329,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362551,74901221345,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362552,74901221280,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362553,74901222457,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362554,74901221175,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362555,74901221221,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362556,74901221191,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362557,74901221183,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362558,74901221230,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362559,74901221078,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362560,74901221051,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362561,74901221060,0,0,1,0.0,2026-04-17 00:00:00
cluster_1,ISKUT362562,74901221086,0,0,1,0.0,2026-04-17 00:00:00
cluster_1,ISKUT362563,74901221116,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362564,74901221094,0,0,1,0.0,2026-04-17 00:00:00
cluster_1,ISKUT362565,74901221159,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362566,74901221132,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362567,74901221140,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362568,74901221167,0,0,1,0.0,2026-04-17 00:00:00
cluster_1,ISKUT362569,74901221108,0,0,1,0.0,2026-04-17 00:00:00
cluster_1,ISKUT362570,74901221124,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362571,74901222333,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362572,74901219715,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362573,74901219731,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362574,74901219723,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362575,74901219740,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362576,74901219677,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362577,74901219693,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362578,74901219707,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362579,74901219685,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362580,74901219561,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362581,74901219570,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362582,74901219600,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362583,74901219618,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362584,74901219634,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362585,74901219650,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362586,74901219669,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362587,74901219642,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362588,74901219626,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362589,74901219596,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362590,74901219588,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362591,74901219502,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362592,74901219529,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362593,74901219545,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362595,74901219537,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362596,74901219510,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362597,74901219359,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362598,74901219332,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362599,74901219316,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362600,74901219324,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362601,74901219340,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362602,74901219367,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362603,74901219294,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362604,74901219286,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362605,74901219251,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362606,74901219243,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362607,74901219308,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362608,74901222376,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362609,74901219219,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362610,74901219227,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362611,74901219235,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362612,74901219260,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362613,74901219278,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362614,74901222368,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362615,74901219197,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362616,74901219162,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362617,74901219154,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362618,74901219146,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362619,74901219170,1,1,1,100.0,2026-04-17 00:00:00
cluster_1,ISKUT362620,74901219189,1,1,1,100.0,2026-04-17 00:00:00
